Id,y
445,0.272333333333
446,0.797
447,0.105666666667
448,0.846333333333
449,0.866333333333
450,0.0496666666667
451,0.836333333333
452,0.328333333333
453,0.0163333333333
454,0.322666666667
455,0.0693333333333
456,0.0803333333333
457,0.077
458,0.139333333333
459,0.031
460,0.154
461,0.791
462,0.123333333333
463,0.344666666667
464,0.775333333333
465,0.209666666667
466,0.158
467,0.988333333333
468,0.0226666666667
469,0.971333333333
470,0.023
471,0.173666666667
472,0.222
473,0.073
474,0.543
475,0.0103333333333
476,0.016
477,0.911
478,0.997666666667
479,0.085
480,0.149666666667
481,0.0143333333333
482,0.858
483,0.041
484,0.917
485,0.0463333333333
486,0.784
487,0.051
488,0.58
489,0.443666666667
490,0.734666666667
491,0.0493333333333
492,0.0383333333333
493,0.804
494,0.810666666667
495,0.359333333333
496,0.994
497,0.076
498,0.14
499,0.700333333333
500,0.784333333333
501,0.972666666667
502,0.0393333333333
503,0.885333333333
504,0.819666666667
505,0.569333333333
506,0.052
507,0.0403333333333
508,0.0456666666667
509,0.868333333333
510,0.0393333333333
511,0.0376666666667
512,0.971
513,0.691
514,0.396
515,0.817
516,0.0683333333333
517,0.0126666666667
518,0.0393333333333
519,0.891333333333
520,0.750666666667
521,0.282666666667
522,0.052
523,0.598333333333
524,0.797666666667
525,0.0196666666667
526,0.138333333333
527,0.945
528,0.829333333333
529,0.206333333333
530,0.267666666667
531,0.26
532,0.984666666667
533,0.653
534,0.0296666666667
535,0.915666666667
536,0.0936666666667
537,0.0383333333333
538,0.047
539,0.871666666667
540,0.174
541,0.967333333333
542,0.0583333333333
543,0.0796666666667
544,0.203333333333
545,0.0493333333333
546,0.421333333333
547,0.600666666667
548,0.0523333333333
549,0.0153333333333
550,0.842666666667
551,0.0133333333333
552,0.011
553,0.941333333333
554,0.874666666667
555,0.819333333333
556,0.778666666667
557,0.942333333333
558,0.0296666666667
559,0.176666666667
560,0.962
561,0.704
562,0.998
563,0.0133333333333
564,0.426333333333
565,0.125
566,0.0976666666667
567,0.183666666667
568,0.175
569,0.0386666666667
570,0.911
571,0.921666666667
572,0.0626666666667
573,0.052
574,0.773666666667
575,0.910333333333
576,0.0143333333333
577,0.945
578,0.752666666667
579,0.055
580,0.0973333333333
581,0.98
582,0.057
583,0.961333333333
584,0.959333333333
585,0.924333333333
586,0.0366666666667
587,0.0436666666667
588,0.97
589,0.920666666667
590,0.758
591,0.0443333333333
592,0.857
593,0.717666666667
594,0.00633333333333
595,0.794666666667
596,0.0546666666667
597,0.723
598,0.580333333333
599,0.472666666667
600,0.742
601,0.046
602,0.037
603,0.127666666667
604,0.94
605,0.909666666667
606,0.872
607,0.00833333333333
608,0.736666666667
609,0.0213333333333
610,0.140666666667
611,0.0823333333333
612,0.155666666667
613,0.980666666667
614,0.0736666666667
615,0.633333333333
616,0.014
617,0.941
618,0.414
619,0.203
620,0.555666666667
621,0.116333333333
622,0.062
623,0.715666666667
624,0.135
625,0.111333333333
626,0.932666666667
627,0.0713333333333
628,0.0643333333333
629,0.936666666667
630,0.0553333333333
631,0.0546666666667
632,0.878666666667
633,0.175
634,0.0276666666667
635,0.0243333333333
636,0.952
637,0.223333333333
638,0.97
639,0.0936666666667
640,0.522
641,0.966
642,0.0223333333333
643,0.0266666666667
644,0.106333333333
645,0.740333333333
646,0.078
647,0.644
648,0.0526666666667
649,0.0246666666667
650,0.0336666666667
651,0.112
652,0.984
653,0.163333333333
654,0.815666666667
655,0.06
656,0.199333333333
657,0.00833333333333
658,0.148333333333
659,0.884
660,0.058
661,0.720666666667
662,0.115333333333
663,0.645666666667
664,0.330333333333
665,0.847
666,0.934666666667
667,0.329666666667
668,0.931
669,0.0153333333333
670,0.1
671,0.981
672,0.016
673,0.610333333333
674,0.884333333333
675,0.326333333333
676,0.0256666666667
677,0.869
678,0.03
679,0.00366666666667
680,0.0476666666667
681,0.0603333333333
682,0.956
683,0.034
684,0.0376666666667
685,0.151666666667
686,0.175333333333
687,0.553666666667
688,0.483
689,0.00566666666667
690,0.983666666667
691,0.572666666667
692,0.0613333333333
693,0.739666666667
694,0.938666666667
695,0.104666666667
696,0.43
697,0.0236666666667
698,0.847333333333
699,0.137666666667
700,0.959
701,0.968666666667
702,0.268666666667
703,0.658666666667
704,0.0823333333333
705,0.0153333333333
706,0.469333333333
707,0.232666666667
708,0.843666666667
709,0.979333333333
710,0.059
711,0.0326666666667
712,0.0373333333333
713,0.436666666667
714,0.0983333333333
715,0.0556666666667
716,0.0213333333333
717,0.133333333333
718,0.715666666667
719,0.136
720,0.864
721,0.959
722,0.530333333333
723,0.235666666667
724,0.00833333333333
725,0.015
726,0.174
727,0.0156666666667
728,0.101
729,0.790666666667
730,0.329666666667
731,0.08
732,0.062
733,0.279666666667
734,0.924333333333
735,0.031
736,0.088
737,0.063
738,0.139
739,0.582
740,0.763
741,0.015
742,0.0143333333333
743,0.205333333333
744,0.859666666667
745,0.471666666667
746,0.314
747,0.325333333333
748,0.544333333333
749,0.137333333333
750,0.0213333333333
751,0.176
752,0.275666666667
753,0.204666666667
754,0.759
755,0.184666666667
756,0.965666666667
757,0.068
758,0.0266666666667
759,0.123333333333
760,0.905
761,0.638666666667
762,0.0146666666667
763,0.161666666667
764,0.908666666667
765,0.538666666667
766,0.917666666667
767,0.104
768,0.900666666667
769,0.059
770,0.653333333333
771,0.615666666667
772,0.0396666666667
773,0.854
774,0.0246666666667
775,0.153333333333
776,0.103666666667
777,0.343333333333
778,0.39
779,0.014
780,0.908
781,0.212666666667
782,0.210333333333
783,0.139
784,0.386333333333
785,0.0266666666667
786,0.0326666666667
787,0.908666666667
788,0.0636666666667
789,0.0496666666667
790,0.352
791,0.515666666667
792,0.032
793,0.968333333333
794,0.92
795,0.949666666667
796,0.324333333333
797,0.869333333333
798,0.913333333333
799,0.006
800,0.01
801,0.291
802,0.787
803,0.566666666667
804,0.976333333333
805,0.00833333333333
806,0.777333333333
807,0.847
808,0.932666666667
809,0.371
810,0.0333333333333
811,0.00766666666667
812,0.088
813,0.0953333333333
814,0.0323333333333
815,0.0483333333333
816,0.475333333333
817,0.582666666667
818,0.0416666666667
819,0.914666666667
820,0.408333333333
821,0.308333333333
822,0.390333333333
823,0.83
824,0.165333333333
825,0.650666666667
826,0.0636666666667
827,0.825666666667
828,0.0553333333333
829,0.0403333333333
830,0.795
831,0.942666666667
832,0.0236666666667
833,0.079
834,0.83
835,0.238333333333
836,0.0763333333333
837,0.148
838,0.886
839,0.244
840,0.031
841,0.009
842,0.998333333333
843,0.941
844,0.819666666667
845,0.975666666667
846,0.124666666667
847,0.073
848,0.0843333333333
849,0.829666666667
850,0.01
851,0.859333333333
852,0.112
853,0.951666666667
854,0.423
855,0.0666666666667
856,0.08
857,0.820666666667
858,0.864333333333
859,0.94
860,0.99
861,0.275
862,0.224666666667
863,0.818666666667
864,0.159333333333
865,0.953
866,0.0116666666667
867,0.915
868,0.3
869,0.214
870,0.241666666667
871,0.959
872,0.915
873,0.878
874,0.517
875,0.551333333333
876,0.823333333333
877,0.0926666666667
878,0.893333333333
879,0.124666666667
880,0.0443333333333
881,0.0286666666667
882,0.992666666667
883,0.880666666667
884,0.0373333333333
885,0.458666666667
886,0.0483333333333
887,0.0876666666667
888,0.017
889,0.301333333333
890,0.993
891,0.0193333333333
892,0.620333333333
893,0.352666666667
894,0.089
895,0.798
896,0.221333333333
897,0.165666666667
898,0.928
899,0.0613333333333
900,0.983
901,0.382666666667
902,0.662666666667
903,0.847
904,0.218333333333
905,0.924333333333
906,0.104666666667
907,0.749333333333
908,0.507666666667
909,0.704333333333
910,0.337
911,0.0956666666667
912,0.971666666667
913,0.023
914,0.847666666667
915,0.826666666667
916,0.958666666667
917,0.783333333333
918,0.151
919,0.876666666667
920,0.0586666666667
921,0.842666666667
922,0.92
923,0.0173333333333
924,0.0443333333333
925,0.336
926,0.803333333333
927,0.0356666666667
928,0.0383333333333
929,0.168333333333
930,0.959333333333
931,0.055
932,0.966
933,0.403
934,0.739
935,0.0213333333333
936,0.772666666667
937,0.158333333333
938,0.974333333333
939,0.382333333333
940,0.159333333333
941,0.0946666666667
942,0.0266666666667
943,0.114666666667
944,0.137666666667
945,0.937
946,0.0653333333333
947,0.237
948,0.121666666667
949,0.961333333333
950,0.475666666667
951,0.931
952,0.108
953,0.916333333333
954,0.785666666667
955,0.757
956,0.195
957,0.113
958,0.941
959,0.804333333333
960,0.884333333333
961,0.868333333333
962,0.106666666667
963,0.309333333333
964,0.836
965,0.987
966,0.91
967,0.026
968,0.375333333333
969,0.957666666667
970,0.0233333333333
971,0.871333333333
972,0.957666666667
973,0.0836666666667
974,0.961333333333
975,0.0743333333333
976,0.894666666667
977,0.854333333333
978,0.103333333333
979,0.0206666666667
980,0.284666666667
981,0.198333333333
982,0.0363333333333
983,0.0436666666667
984,0.0496666666667
985,0.138333333333
986,0.104333333333
987,0.944
988,0.82
989,0.959666666667
990,0.058
991,0.651333333333
992,0.919
993,0.939333333333
994,0.947333333333
995,0.920666666667
996,0.219
997,0.156666666667
998,0.889333333333
999,0.086
1000,0.00766666666667
1001,0.017
1002,0.0313333333333
1003,0.992
1004,0.884333333333
1005,0.107
1006,0.052
1007,0.154
1008,0.477333333333
1009,0.842
1010,0.416
1011,0.118
1012,0.112333333333
1013,0.877333333333
1014,0.902
1015,0.045
1016,0.117
1017,0.0303333333333
1018,0.846333333333
1019,0.236
1020,0.072
1021,0.496666666667
1022,0.180666666667
1023,0.164666666667
1024,0.991333333333
1025,0.858666666667
1026,0.903666666667
1027,0.868333333333
1028,0.0836666666667
1029,0.274666666667
1030,0.0133333333333
1031,0.432333333333
1032,0.0666666666667
1033,0.0273333333333
1034,0.925
1035,0.048
1036,0.116
1037,0.933
1038,0.931
1039,0.0533333333333
1040,0.937333333333
1041,0.384
1042,0.991
1043,0.275333333333
1044,0.012
1045,0.956333333333
1046,0.683
1047,0.0446666666667
1048,0.638
1049,0.652333333333
1050,0.0493333333333
1051,0.871
1052,0.938666666667
1053,0.959
1054,0.854666666667
1055,0.04
1056,0.073
1057,0.581
1058,0.958
1059,0.742
1060,0.443666666667
1061,0.601666666667
1062,0.701666666667
1063,0.957666666667
1064,0.153
1065,0.0106666666667
1066,0.059
1067,0.579333333333
1068,0.849666666667
1069,0.258333333333
1070,0.157666666667
1071,0.871
1072,0.536333333333
1073,0.632333333333
1074,0.111
1075,0.0116666666667
1076,0.550333333333
1077,0.998333333333
1078,0.435
1079,0.983333333333
1080,0.00633333333333
1081,0.944666666667
1082,0.158333333333
1083,0.974333333333
1084,0.645333333333
1085,0.094
1086,0.581
1087,0.025
1088,0.177666666667
1089,0.049
1090,0.896333333333
1091,0.366
1092,0.12
1093,0.534
1094,0.0336666666667
1095,0.645333333333
1096,0.015
1097,0.0136666666667
1098,0.98
1099,0.877
1100,0.950333333333
1101,0.05
1102,0.0986666666667
1103,0.0476666666667
1104,0.866666666667
1105,0.0493333333333
1106,0.585
1107,0.0386666666667
1108,0.00433333333333
1109,0.621666666667
1110,0.401666666667
1111,0.652333333333
1112,0.945
1113,0.0346666666667
1114,0.21
1115,0.00866666666667
1116,0.0506666666667
1117,0.0233333333333
1118,0.945666666667
1119,0.576333333333
1120,0.551
1121,0.0196666666667
1122,0.944
1123,0.04
1124,0.105666666667
1125,0.979333333333
1126,0.017
1127,0.974333333333
1128,0.0356666666667
1129,0.0563333333333
1130,0.138666666667
1131,0.122
1132,0.00733333333333
1133,0.007
1134,0.823333333333
1135,0.0806666666667
1136,0.0486666666667
1137,0.112333333333
1138,0.0446666666667
1139,0.265333333333
1140,0.461333333333
1141,0.712
1142,0.0793333333333
1143,0.125666666667
1144,0.845333333333
1145,0.0133333333333
1146,0.763
1147,0.0213333333333
1148,0.00633333333333
1149,0.861
1150,0.952666666667
1151,0.401666666667
1152,0.805666666667
1153,0.717333333333
1154,0.104666666667
1155,0.563333333333
1156,0.0316666666667
1157,0.981
1158,0.959333333333
1159,0.103333333333
1160,0.063
1161,0.06
1162,0.867333333333
1163,0.737666666667
1164,0.0396666666667
1165,0.958666666667
1166,0.917666666667
1167,0.04
1168,0.735333333333
1169,0.225666666667
1170,0.0363333333333
1171,0.884333333333
1172,0.791333333333
1173,0.556333333333
1174,0.758
1175,0.527666666667
1176,0.302666666667
1177,0.985666666667
1178,0.0233333333333
1179,0.796333333333
1180,0.233333333333
1181,0.51
1182,0.0736666666667
1183,0.111666666667
1184,0.661
1185,0.823333333333
1186,0.333666666667
1187,0.828
1188,0.785
1189,0.363
1190,0.00666666666667
1191,0.874333333333
1192,0.197333333333
1193,0.105
1194,0.135333333333
1195,0.979
1196,0.322333333333
1197,0.387
1198,0.0616666666667
1199,0.208333333333
1200,0.945
1201,0.544666666667
1202,0.00966666666667
1203,0.0296666666667
1204,0.0696666666667
1205,0.038
1206,0.0913333333333
1207,0.763333333333
1208,0.952
1209,0.703
1210,0.945333333333
1211,0.103666666667
1212,0.959
1213,0.0483333333333
1214,0.111333333333
1215,0.975
1216,0.0433333333333
1217,0.051
1218,0.0466666666667
1219,0.641
1220,0.22
1221,0.509666666667
1222,0.098
1223,0.990666666667
1224,0.972333333333
1225,0.982333333333
1226,0.22
1227,0.248666666667
1228,0.727666666667
1229,0.0993333333333
1230,0.0983333333333
1231,0.913666666667
1232,0.684
1233,0.364666666667
1234,0.748
1235,0.372333333333
1236,0.125333333333
1237,0.0236666666667
1238,0.045
1239,0.049
1240,0.933333333333
1241,0.0486666666667
1242,0.523666666667
1243,0.918333333333
1244,0.0593333333333
1245,0.887
1246,0.557333333333
1247,0.672
1248,0.489333333333
1249,0.101666666667
1250,0.0423333333333
1251,0.610333333333
1252,0.962666666667
1253,0.646666666667
1254,0.965666666667
1255,0.228666666667
1256,0.954666666667
1257,0.205
1258,0.282333333333
1259,0.177
1260,0.0773333333333
1261,0.344
1262,0.594666666667
1263,0.868333333333
1264,0.0413333333333
1265,0.076
1266,0.276333333333
1267,0.977
1268,0.805
1269,0.141
1270,0.0326666666667
1271,0.919666666667
1272,0.293666666667
1273,0.148333333333
1274,0.794
1275,0.875666666667
1276,0.145666666667
1277,0.614666666667
1278,0.849
1279,0.834
1280,0.607666666667
1281,0.0846666666667
1282,0.039
1283,0.995
1284,0.951666666667
1285,0.294333333333
1286,0.892
1287,0.134666666667
1288,0.093
1289,0.863666666667
1290,0.181666666667
1291,0.00266666666667
1292,0.0516666666667
1293,0.045
1294,0.969333333333
1295,0.201666666667
1296,0.592666666667
1297,0.0676666666667
1298,0.968
1299,0.749333333333
1300,0.995666666667
1301,0.961666666667
1302,0.495333333333
1303,0.274666666667
1304,0.967
1305,0.928333333333
1306,0.972666666667
1307,0.0126666666667
1308,0.461666666667
1309,0.961333333333
1310,0.229666666667
1311,0.0326666666667
1312,0.952
1313,0.784
1314,0.986
1315,0.016
1316,0.858666666667
1317,0.832333333333
1318,0.862333333333
1319,0.945
1320,0.065
1321,0.143333333333
1322,0.986
1323,0.142
1324,0.0426666666667
1325,0.007
1326,0.0176666666667
1327,0.913
1328,0.216333333333
1329,0.127
1330,0.243333333333
1331,0.546
1332,0.765333333333
1333,0.147
1334,0.504333333333
1335,0.175666666667
1336,0.112
1337,0.132333333333
1338,0.758333333333
1339,0.856333333333
1340,0.149
1341,0.612
1342,0.252
1343,0.783
1344,0.909
1345,0.0993333333333
1346,0.0363333333333
1347,0.121333333333
1348,0.865666666667
1349,0.0496666666667
1350,0.731333333333
1351,0.0133333333333
1352,0.121
1353,0.0276666666667
1354,0.0223333333333
1355,0.336666666667
1356,0.0363333333333
1357,0.934
1358,0.738
1359,0.603666666667
1360,0.966666666667
1361,0.042
1362,0.395333333333
1363,0.047
1364,0.150333333333
1365,0.104666666667
1366,0.0773333333333
1367,0.023
1368,0.034
1369,0.984666666667
1370,0.002
1371,0.272
1372,0.175333333333
1373,0.929666666667
1374,0.137333333333
1375,0.757666666667
1376,0.0323333333333
1377,0.0136666666667
1378,0.990333333333
1379,0.888
1380,0.532
1381,0.303333333333
1382,0.705666666667
1383,0.0626666666667
1384,0.987666666667
1385,0.068
1386,0.09
1387,0.493333333333
1388,0.0396666666667
1389,0.702
1390,0.227
1391,0.171333333333
1392,0.626666666667
1393,0.013
1394,0.167666666667
1395,0.012
1396,0.905333333333
1397,0.547
1398,0.940666666667
1399,0.831333333333
1400,0.910666666667
1401,0.978333333333
1402,0.769666666667
1403,0.824666666667
1404,0.240333333333
1405,0.0326666666667
1406,0.0563333333333
1407,0.65
1408,0.83
1409,0.0756666666667
1410,0.005
1411,0.039
1412,0.069
1413,0.0176666666667
1414,0.331666666667
1415,0.907333333333
1416,0.165
1417,0.574
1418,0.406666666667
1419,0.140333333333
1420,0.0523333333333
1421,0.148
1422,0.255333333333
1423,0.466666666667
1424,0.0883333333333
1425,0.627333333333
1426,0.939333333333
1427,0.0733333333333
1428,0.884
1429,0.491333333333
1430,0.0383333333333
1431,0.987333333333
1432,0.143
1433,0.169
1434,0.00633333333333
1435,0.085
1436,0.00566666666667
1437,0.0236666666667
1438,0.268666666667
1439,0.685
1440,0.217
1441,0.155333333333
1442,0.464
1443,0.790333333333
1444,0.00933333333333
1445,0.222333333333
1446,0.875333333333
1447,0.408
1448,0.0136666666667
1449,0.91
1450,0.935
1451,0.927333333333
1452,0.058
1453,0.241333333333
1454,0.128333333333
1455,0.275
1456,0.0446666666667
1457,0.102333333333
1458,0.0533333333333
1459,0.00433333333333
1460,0.132
1461,0.581666666667
1462,0.061
1463,0.164333333333
1464,0.918333333333
1465,0.032
1466,0.0223333333333
1467,0.229666666667
1468,0.0683333333333
1469,0.0753333333333
1470,0.004
1471,0.903333333333
1472,0.0246666666667
1473,0.918666666667
1474,0.941666666667
1475,0.995666666667
1476,0.776666666667
1477,0.505666666667
1478,0.863666666667
1479,0.17
1480,0.0693333333333
1481,0.344
1482,0.236666666667
1483,0.264333333333
1484,0.837
1485,0.987333333333
1486,0.991666666667
1487,0.0273333333333
1488,0.130333333333
1489,0.184666666667
1490,0.164333333333
1491,0.917333333333
1492,0.902
1493,0.885
1494,0.903666666667
1495,0.142666666667
1496,0.832333333333
1497,0.964
1498,0.01
1499,0.165333333333
1500,0.567666666667
1501,0.0556666666667
1502,0.0646666666667
1503,0.963333333333
1504,0.472666666667
1505,0.0193333333333
1506,0.990666666667
1507,0.593
1508,0.841666666667
1509,0.0233333333333
1510,0.960666666667
1511,0.983666666667
1512,0.472
1513,0.135
1514,0.969333333333
1515,0.025
1516,0.902
1517,0.83
1518,0.944333333333
1519,0.994
1520,0.0783333333333
1521,0.242666666667
1522,0.950333333333
1523,0.266666666667
1524,0.0916666666667
1525,0.627666666667
1526,0.978333333333
1527,0.092
1528,0.138666666667
1529,0.906333333333
1530,0.0126666666667
1531,0.471666666667
1532,0.154
1533,0.87
1534,0.972
1535,0.622333333333
1536,0.00433333333333
1537,0.0583333333333
1538,0.142333333333
1539,0.723
1540,0.0743333333333
1541,0.123
1542,0.148666666667
1543,0.774
1544,0.0243333333333
1545,0.083
1546,0.953333333333
1547,0.980666666667
1548,0.974666666667
1549,0.109333333333
1550,0.02
1551,0.0606666666667
1552,0.074
1553,0.649333333333
1554,0.0196666666667
1555,0.880333333333
1556,0.005
1557,0.016
1558,0.811666666667
1559,0.0706666666667
1560,0.098
1561,0.039
1562,0.754666666667
1563,0.159
1564,0.077
1565,0.408666666667
1566,0.0153333333333
1567,0.779666666667
1568,0.0166666666667
1569,0.540666666667
1570,0.754333333333
1571,0.922666666667
1572,0.0356666666667
1573,0.983
1574,0.0353333333333
1575,0.902
1576,0.0606666666667
1577,0.22
1578,0.0116666666667
1579,0.783333333333
1580,0.945666666667
1581,0.365333333333
1582,0.108333333333
1583,0.99
1584,0.972333333333
1585,0.110666666667
1586,0.13
1587,0.039
1588,0.204333333333
1589,0.856
1590,0.262333333333
1591,0.477333333333
1592,0.002
1593,0.0256666666667
1594,0.945666666667
1595,0.318333333333
1596,0.335666666667
1597,0.44
1598,0.943
1599,0.907666666667
1600,0.793333333333
1601,0.0786666666667
1602,0.435666666667
1603,0.0903333333333
1604,0.087
1605,0.048
1606,0.914
1607,0.253
1608,0.559333333333
1609,0.968666666667
1610,0.233333333333
1611,0.00166666666667
1612,0.922333333333
1613,0.974333333333
1614,0.911
1615,0.026
1616,0.00366666666667
1617,0.179
1618,0.821
1619,0.829
1620,0.03
1621,0.265333333333
1622,0.317333333333
1623,0.136
1624,0.400333333333
1625,0.726333333333
1626,0.240666666667
1627,0.898333333333
1628,0.772666666667
